timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1705667286848,2614,casestudy-1,200,OK,AssignmentTask3 6-1,text,true,,164548,576,10,14,https://www.imagicaaworld.com/theme-park/?utm_source=google_sem&utm_medium=brand_keywords&gad_source=1&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhL9nRlbRM3d6SQU2RDymH4kqL0RJAySppB7qMlfbGdIOYKdcEnLqA0aAlpIEALw_wcB,928,0,0
1705667286848,928,casestudy-1-0,301,Moved Permanently,AssignmentTask3 6-1,text,true,,562,286,10,14,https://imagicaaworld.com/theme-park/?utm_source=google_sem&utm_medium=brand_keywords&gad_source=1&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhL9nRlbRM3d6SQU2RDymH4kqL0RJAySppB7qMlfbGdIOYKdcEnLqA0aAlpIEALw_wcB,928,0,0
1705667287776,1686,casestudy-1-1,200,OK,AssignmentTask3 6-1,text,true,,163986,290,10,14,https://www.imagicaaworld.com/theme-park/?utm_source=google_sem&utm_medium=brand_keywords&gad_source=1&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhL9nRlbRM3d6SQU2RDymH4kqL0RJAySppB7qMlfbGdIOYKdcEnLqA0aAlpIEALw_wcB,1618,0,0
1705667286848,2642,casestudy-1,200,OK,AssignmentTask3 6-8,text,true,,164548,576,10,14,https://www.imagicaaworld.com/theme-park/?utm_source=google_sem&utm_medium=brand_keywords&gad_source=1&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhL9nRlbRM3d6SQU2RDymH4kqL0RJAySppB7qMlfbGdIOYKdcEnLqA0aAlpIEALw_wcB,867,0,0
1705667286848,867,casestudy-1-0,301,Moved Permanently,AssignmentTask3 6-8,text,true,,562,286,10,14,https://imagicaaworld.com/theme-park/?utm_source=google_sem&utm_medium=brand_keywords&gad_source=1&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhL9nRlbRM3d6SQU2RDymH4kqL0RJAySppB7qMlfbGdIOYKdcEnLqA0aAlpIEALw_wcB,867,0,0
1705667287715,1775,casestudy-1-1,200,OK,AssignmentTask3 6-8,text,true,,163986,290,10,14,https://www.imagicaaworld.com/theme-park/?utm_source=google_sem&utm_medium=brand_keywords&gad_source=1&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhL9nRlbRM3d6SQU2RDymH4kqL0RJAySppB7qMlfbGdIOYKdcEnLqA0aAlpIEALw_wcB,1743,0,0
1705667286848,2679,casestudy-1,200,OK,AssignmentTask3 6-7,text,true,,164550,576,10,14,https://www.imagicaaworld.com/theme-park/?utm_source=google_sem&utm_medium=brand_keywords&gad_source=1&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhL9nRlbRM3d6SQU2RDymH4kqL0RJAySppB7qMlfbGdIOYKdcEnLqA0aAlpIEALw_wcB,885,0,0
1705667286848,885,casestudy-1-0,301,Moved Permanently,AssignmentTask3 6-7,text,true,,562,286,10,14,https://imagicaaworld.com/theme-park/?utm_source=google_sem&utm_medium=brand_keywords&gad_source=1&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhL9nRlbRM3d6SQU2RDymH4kqL0RJAySppB7qMlfbGdIOYKdcEnLqA0aAlpIEALw_wcB,885,0,0
1705667287733,1794,casestudy-1-1,200,OK,AssignmentTask3 6-7,text,true,,163988,290,10,14,https://www.imagicaaworld.com/theme-park/?utm_source=google_sem&utm_medium=brand_keywords&gad_source=1&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhL9nRlbRM3d6SQU2RDymH4kqL0RJAySppB7qMlfbGdIOYKdcEnLqA0aAlpIEALw_wcB,1754,0,0
1705667286848,2679,casestudy-1,200,OK,AssignmentTask3 6-4,text,true,,164548,576,10,14,https://www.imagicaaworld.com/theme-park/?utm_source=google_sem&utm_medium=brand_keywords&gad_source=1&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhL9nRlbRM3d6SQU2RDymH4kqL0RJAySppB7qMlfbGdIOYKdcEnLqA0aAlpIEALw_wcB,960,0,0
1705667286848,960,casestudy-1-0,301,Moved Permanently,AssignmentTask3 6-4,text,true,,562,286,10,14,https://imagicaaworld.com/theme-park/?utm_source=google_sem&utm_medium=brand_keywords&gad_source=1&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhL9nRlbRM3d6SQU2RDymH4kqL0RJAySppB7qMlfbGdIOYKdcEnLqA0aAlpIEALw_wcB,960,0,0
1705667287808,1719,casestudy-1-1,200,OK,AssignmentTask3 6-4,text,true,,163986,290,10,14,https://www.imagicaaworld.com/theme-park/?utm_source=google_sem&utm_medium=brand_keywords&gad_source=1&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhL9nRlbRM3d6SQU2RDymH4kqL0RJAySppB7qMlfbGdIOYKdcEnLqA0aAlpIEALw_wcB,1693,0,0
1705667286849,2733,casestudy-1,200,OK,AssignmentTask3 6-5,text,true,,164548,576,10,14,https://www.imagicaaworld.com/theme-park/?utm_source=google_sem&utm_medium=brand_keywords&gad_source=1&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhL9nRlbRM3d6SQU2RDymH4kqL0RJAySppB7qMlfbGdIOYKdcEnLqA0aAlpIEALw_wcB,886,0,0
1705667286849,886,casestudy-1-0,301,Moved Permanently,AssignmentTask3 6-5,text,true,,562,286,10,14,https://imagicaaworld.com/theme-park/?utm_source=google_sem&utm_medium=brand_keywords&gad_source=1&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhL9nRlbRM3d6SQU2RDymH4kqL0RJAySppB7qMlfbGdIOYKdcEnLqA0aAlpIEALw_wcB,886,0,0
1705667287735,1847,casestudy-1-1,200,OK,AssignmentTask3 6-5,text,true,,163986,290,10,14,https://www.imagicaaworld.com/theme-park/?utm_source=google_sem&utm_medium=brand_keywords&gad_source=1&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhL9nRlbRM3d6SQU2RDymH4kqL0RJAySppB7qMlfbGdIOYKdcEnLqA0aAlpIEALw_wcB,1818,0,0
1705667286848,2787,casestudy-1,200,OK,AssignmentTask3 6-2,text,true,,164548,576,10,14,https://www.imagicaaworld.com/theme-park/?utm_source=google_sem&utm_medium=brand_keywords&gad_source=1&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhL9nRlbRM3d6SQU2RDymH4kqL0RJAySppB7qMlfbGdIOYKdcEnLqA0aAlpIEALw_wcB,933,0,0
1705667286848,933,casestudy-1-0,301,Moved Permanently,AssignmentTask3 6-2,text,true,,562,286,10,14,https://imagicaaworld.com/theme-park/?utm_source=google_sem&utm_medium=brand_keywords&gad_source=1&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhL9nRlbRM3d6SQU2RDymH4kqL0RJAySppB7qMlfbGdIOYKdcEnLqA0aAlpIEALw_wcB,933,0,0
1705667287781,1854,casestudy-1-1,200,OK,AssignmentTask3 6-2,text,true,,163986,290,10,14,https://www.imagicaaworld.com/theme-park/?utm_source=google_sem&utm_medium=brand_keywords&gad_source=1&gclid=Cj0KCQiA2KitBhCIARIsAPPMEhL9nRlbRM3d6SQU2RDymH4kqL0RJAySppB7qMlfbGdIOYKdcEnLqA0aAlpIEALw_wcB,1801,0,0
1705667289688,2167,casestudy-3(familyrides),200,OK,AssignmentTask3 6-8,text,true,,116045,298,10,14,https://www.imagicaaworld.com/water-park/family-rides/floatsa/,942,0,0
1705667289688,942,casestudy-3(familyrides)-0,301,Moved Permanently,AssignmentTask3 6-8,text,true,,423,147,10,14,https://imagicaaworld.com/water-park/family-rides/floatsa/,942,0,0
1705667290630,1225,casestudy-3(familyrides)-1,200,OK,AssignmentTask3 6-8,text,true,,115622,151,10,14,https://www.imagicaaworld.com/water-park/family-rides/floatsa/,1211,0,0
1705667289687,2168,casestudy-3(familyrides),200,OK,AssignmentTask3 6-2,text,true,,116045,298,10,14,https://www.imagicaaworld.com/water-park/family-rides/floatsa/,941,0,0
1705667289687,941,casestudy-3(familyrides)-0,301,Moved Permanently,AssignmentTask3 6-2,text,true,,423,147,10,14,https://imagicaaworld.com/water-park/family-rides/floatsa/,941,0,0
1705667290628,1227,casestudy-3(familyrides)-1,200,OK,AssignmentTask3 6-2,text,true,,115622,151,10,14,https://www.imagicaaworld.com/water-park/family-rides/floatsa/,1187,0,0
1705667289687,2177,casestudy-3(familyrides),200,OK,AssignmentTask3 6-10,text,true,,116045,298,10,14,https://www.imagicaaworld.com/water-park/family-rides/floatsa/,1041,0,0
1705667289687,1041,casestudy-3(familyrides)-0,301,Moved Permanently,AssignmentTask3 6-10,text,true,,423,147,10,14,https://imagicaaworld.com/water-park/family-rides/floatsa/,1041,0,0
1705667290728,1136,casestudy-3(familyrides)-1,200,OK,AssignmentTask3 6-10,text,true,,115622,151,10,14,https://www.imagicaaworld.com/water-park/family-rides/floatsa/,1127,0,0
1705667289687,2228,casestudy-3(familyrides),200,OK,AssignmentTask3 6-1,text,true,,116045,298,10,14,https://www.imagicaaworld.com/water-park/family-rides/floatsa/,967,0,0
1705667289687,967,casestudy-3(familyrides)-0,301,Moved Permanently,AssignmentTask3 6-1,text,true,,423,147,10,14,https://imagicaaworld.com/water-park/family-rides/floatsa/,967,0,0
1705667290654,1261,casestudy-3(familyrides)-1,200,OK,AssignmentTask3 6-1,text,true,,115622,151,10,14,https://www.imagicaaworld.com/water-park/family-rides/floatsa/,1162,0,0
1705667289688,2246,casestudy-3(familyrides),200,OK,AssignmentTask3 6-5,text,true,,116045,298,10,14,https://www.imagicaaworld.com/water-park/family-rides/floatsa/,1129,0,0
1705667289688,1129,casestudy-3(familyrides)-0,301,Moved Permanently,AssignmentTask3 6-5,text,true,,423,147,10,14,https://imagicaaworld.com/water-park/family-rides/floatsa/,1129,0,0
1705667290817,1117,casestudy-3(familyrides)-1,200,OK,AssignmentTask3 6-5,text,true,,115622,151,10,14,https://www.imagicaaworld.com/water-park/family-rides/floatsa/,1101,0,0
1705667289687,2247,casestudy-3(familyrides),200,OK,AssignmentTask3 6-9,text,true,,116061,298,10,14,https://www.imagicaaworld.com/water-park/family-rides/floatsa/,1178,0,0
1705667289687,1178,casestudy-3(familyrides)-0,301,Moved Permanently,AssignmentTask3 6-9,text,true,,423,147,10,14,https://imagicaaworld.com/water-park/family-rides/floatsa/,1178,0,0
1705667290865,1069,casestudy-3(familyrides)-1,200,OK,AssignmentTask3 6-9,text,true,,115638,151,10,14,https://www.imagicaaworld.com/water-park/family-rides/floatsa/,1068,0,0
1705667289688,2256,casestudy-3(familyrides),200,OK,AssignmentTask3 6-7,text,true,,116052,298,10,14,https://www.imagicaaworld.com/water-park/family-rides/floatsa/,1129,0,0
1705667289688,1129,casestudy-3(familyrides)-0,301,Moved Permanently,AssignmentTask3 6-7,text,true,,423,147,10,14,https://imagicaaworld.com/water-park/family-rides/floatsa/,1129,0,0
1705667290817,1127,casestudy-3(familyrides)-1,200,OK,AssignmentTask3 6-7,text,true,,115629,151,10,14,https://www.imagicaaworld.com/water-park/family-rides/floatsa/,1099,0,0
1705667289688,2266,casestudy-3(familyrides),200,OK,AssignmentTask3 6-4,text,true,,116045,298,10,14,https://www.imagicaaworld.com/water-park/family-rides/floatsa/,1129,0,0
1705667289688,1129,casestudy-3(familyrides)-0,301,Moved Permanently,AssignmentTask3 6-4,text,true,,423,147,10,14,https://imagicaaworld.com/water-park/family-rides/floatsa/,1129,0,0
1705667290817,1137,casestudy-3(familyrides)-1,200,OK,AssignmentTask3 6-4,text,true,,115622,151,10,14,https://www.imagicaaworld.com/water-park/family-rides/floatsa/,1127,0,0
1705667289687,2276,casestudy-3(familyrides),200,OK,AssignmentTask3 6-6,text,true,,116045,298,10,14,https://www.imagicaaworld.com/water-park/family-rides/floatsa/,1130,0,0
1705667289687,1130,casestudy-3(familyrides)-0,301,Moved Permanently,AssignmentTask3 6-6,text,true,,423,147,10,14,https://imagicaaworld.com/water-park/family-rides/floatsa/,1130,0,0
1705667290817,1146,casestudy-3(familyrides)-1,200,OK,AssignmentTask3 6-6,text,true,,115622,151,10,14,https://www.imagicaaworld.com/water-park/family-rides/floatsa/,1136,0,0
1705667289687,2352,casestudy-3(familyrides),200,OK,AssignmentTask3 6-3,text,true,,116045,298,10,14,https://www.imagicaaworld.com/water-park/family-rides/floatsa/,1130,0,0
1705667289687,1130,casestudy-3(familyrides)-0,301,Moved Permanently,AssignmentTask3 6-3,text,true,,423,147,10,14,https://imagicaaworld.com/water-park/family-rides/floatsa/,1130,0,0
1705667290817,1222,casestudy-3(familyrides)-1,200,OK,AssignmentTask3 6-3,text,true,,115622,151,10,14,https://www.imagicaaworld.com/water-park/family-rides/floatsa/,1151,0,0
1705667292083,2319,casestudy-2(manyfiest),200,OK,AssignmentTask3 6-3,text,true,,125704,272,10,14,https://www.imagicaaworld.com/indias-many-firsts/,711,0,0
1705667292083,711,casestudy-2(manyfiest)-0,301,Moved Permanently,AssignmentTask3 6-3,text,true,,410,134,10,14,https://imagicaaworld.com/indias-many-firsts/,711,0,0
1705667292794,1608,casestudy-2(manyfiest)-1,200,OK,AssignmentTask3 6-3,text,true,,125294,138,10,14,https://www.imagicaaworld.com/indias-many-firsts/,1572,0,0
1705667292083,2326,casestudy-2(manyfiest),200,OK,AssignmentTask3 6-4,text,true,,125704,272,10,14,https://www.imagicaaworld.com/indias-many-firsts/,881,0,0
1705667292083,881,casestudy-2(manyfiest)-0,301,Moved Permanently,AssignmentTask3 6-4,text,true,,410,134,10,14,https://imagicaaworld.com/indias-many-firsts/,881,0,0
1705667292964,1445,casestudy-2(manyfiest)-1,200,OK,AssignmentTask3 6-4,text,true,,125294,138,10,14,https://www.imagicaaworld.com/indias-many-firsts/,1419,0,0
1705667292083,2424,casestudy-2(manyfiest),200,OK,AssignmentTask3 6-5,text,true,,125710,272,8,12,https://www.imagicaaworld.com/indias-many-firsts/,789,0,0
1705667292083,789,casestudy-2(manyfiest)-0,301,Moved Permanently,AssignmentTask3 6-5,text,true,,410,134,8,12,https://imagicaaworld.com/indias-many-firsts/,789,0,0
1705667292872,1635,casestudy-2(manyfiest)-1,200,OK,AssignmentTask3 6-5,text,true,,125300,138,8,12,https://www.imagicaaworld.com/indias-many-firsts/,1604,0,0
1705667292083,2432,casestudy-2(manyfiest),200,OK,AssignmentTask3 6-10,text,true,,125712,272,8,12,https://www.imagicaaworld.com/indias-many-firsts/,999,0,0
1705667292083,999,casestudy-2(manyfiest)-0,301,Moved Permanently,AssignmentTask3 6-10,text,true,,410,134,8,12,https://imagicaaworld.com/indias-many-firsts/,999,0,0
1705667293082,1433,casestudy-2(manyfiest)-1,200,OK,AssignmentTask3 6-10,text,true,,125302,138,8,12,https://www.imagicaaworld.com/indias-many-firsts/,1407,0,0
1705667292083,2457,casestudy-2(manyfiest),200,OK,AssignmentTask3 6-7,text,true,,125712,272,8,12,https://www.imagicaaworld.com/indias-many-firsts/,905,0,0
1705667292083,905,casestudy-2(manyfiest)-0,301,Moved Permanently,AssignmentTask3 6-7,text,true,,410,134,8,12,https://imagicaaworld.com/indias-many-firsts/,905,0,0
1705667292988,1552,casestudy-2(manyfiest)-1,200,OK,AssignmentTask3 6-7,text,true,,125302,138,8,12,https://www.imagicaaworld.com/indias-many-firsts/,1506,0,0
1705667292083,2478,casestudy-2(manyfiest),200,OK,AssignmentTask3 6-8,text,true,,125704,272,7,11,https://www.imagicaaworld.com/indias-many-firsts/,1023,0,0
1705667292083,2478,casestudy-2(manyfiest),200,OK,AssignmentTask3 6-1,text,true,,125704,272,7,11,https://www.imagicaaworld.com/indias-many-firsts/,1023,0,0
1705667292083,1023,casestudy-2(manyfiest)-0,301,Moved Permanently,AssignmentTask3 6-8,text,true,,410,134,7,11,https://imagicaaworld.com/indias-many-firsts/,1023,0,0
1705667292083,1023,casestudy-2(manyfiest)-0,301,Moved Permanently,AssignmentTask3 6-1,text,true,,410,134,7,11,https://imagicaaworld.com/indias-many-firsts/,1023,0,0
1705667293106,1455,casestudy-2(manyfiest)-1,200,OK,AssignmentTask3 6-8,text,true,,125294,138,7,11,https://www.imagicaaworld.com/indias-many-firsts/,1435,0,0
1705667293106,1455,casestudy-2(manyfiest)-1,200,OK,AssignmentTask3 6-1,text,true,,125294,138,7,11,https://www.imagicaaworld.com/indias-many-firsts/,1401,0,0
1705667292083,2536,casestudy-2(manyfiest),200,OK,AssignmentTask3 6-2,text,true,,125704,272,5,9,https://www.imagicaaworld.com/indias-many-firsts/,972,0,0
1705667292083,972,casestudy-2(manyfiest)-0,301,Moved Permanently,AssignmentTask3 6-2,text,true,,410,134,5,9,https://imagicaaworld.com/indias-many-firsts/,972,0,0
1705667293055,1564,casestudy-2(manyfiest)-1,200,OK,AssignmentTask3 6-2,text,true,,125294,138,5,9,https://www.imagicaaworld.com/indias-many-firsts/,1545,0,0
1705667292083,2588,casestudy-2(manyfiest),200,OK,AssignmentTask3 6-9,text,true,,125704,272,2,6,https://www.imagicaaworld.com/indias-many-firsts/,1023,0,0
1705667292083,1023,casestudy-2(manyfiest)-0,301,Moved Permanently,AssignmentTask3 6-9,text,true,,410,134,2,6,https://imagicaaworld.com/indias-many-firsts/,1023,0,0
1705667293106,1565,casestudy-2(manyfiest)-1,200,OK,AssignmentTask3 6-9,text,true,,125294,138,2,6,https://www.imagicaaworld.com/indias-many-firsts/,1547,0,0
1705667292084,2656,casestudy-2(manyfiest),200,OK,AssignmentTask3 6-6,text,true,,125704,272,1,5,https://www.imagicaaworld.com/indias-many-firsts/,1300,0,0
1705667292084,1300,casestudy-2(manyfiest)-0,301,Moved Permanently,AssignmentTask3 6-6,text,true,,410,134,1,5,https://imagicaaworld.com/indias-many-firsts/,1300,0,0
1705667293384,1356,casestudy-2(manyfiest)-1,200,OK,AssignmentTask3 6-6,text,true,,125294,138,1,5,https://www.imagicaaworld.com/indias-many-firsts/,1332,0,0
